000054 Errors: L1: 1.167e-02, L2: 3.532e-03, BCE: 2.061e-02, Same sim: 5.331e-01 +/- 8.667e-02, Diff sim: 5.910e-03 +/- 2.622e-02, 
000055 Errors: L1: 1.182e-02, L2: 3.614e-03, BCE: 2.096e-02, Same sim: 5.274e-01 +/- 8.884e-02, Diff sim: 5.983e-03 +/- 2.639e-02, 
000056 Errors: L1: 1.756e-02, L2: 8.666e-03, BCE: 1.237e-01, Same sim: 2.977e-01 +/- 2.664e-01, Diff sim: 8.890e-03 +/- 3.944e-02, 
000057 Errors: L1: 1.182e-02, L2: 3.654e-03, BCE: 2.100e-02, Same sim: 5.273e-01 +/- 8.998e-02, Diff sim: 5.984e-03 +/- 2.707e-02, 
000058 Errors: L1: 1.220e-02, L2: 3.919e-03, BCE: 2.196e-02, Same sim: 5.121e-01 +/- 9.711e-02, Diff sim: 6.177e-03 +/- 2.824e-02, 
000059 Errors: L1: 1.190e-02, L2: 3.715e-03, BCE: 2.122e-02, Same sim: 5.239e-01 +/- 9.287e-02, Diff sim: 6.027e-03 +/- 2.732e-02, 
000060 Errors: L1: 1.219e-02, L2: 3.861e-03, BCE: 2.187e-02, Same sim: 5.122e-01 +/- 9.696e-02, Diff sim: 6.175e-03 +/- 2.722e-02, 
000061 Errors: L1: 1.219e-02, L2: 3.857e-03, BCE: 2.197e-02, Same sim: 5.123e-01 +/- 1.035e-01, Diff sim: 6.174e-03 +/- 2.687e-02, 
000062 Errors: L1: 1.198e-02, L2: 3.717e-03, BCE: 2.134e-02, Same sim: 5.210e-01 +/- 9.328e-02, Diff sim: 6.064e-03 +/- 2.670e-02, 
000063 Errors: L1: 1.167e-02, L2: 3.571e-03, BCE: 2.071e-02, Same sim: 5.332e-01 +/- 9.294e-02, Diff sim: 5.909e-03 +/- 2.671e-02, 
000064 Errors: L1: 1.177e-02, L2: 3.603e-03, BCE: 2.094e-02, Same sim: 5.291e-01 +/- 9.642e-02, Diff sim: 5.961e-03 +/- 2.624e-02, 
000065 Errors: L1: 1.208e-02, L2: 3.809e-03, BCE: 2.172e-02, Same sim: 5.169e-01 +/- 1.032e-01, Diff sim: 6.115e-03 +/- 2.704e-02, 
000066 Errors: L1: 1.201e-02, L2: 3.733e-03, BCE: 2.167e-02, Same sim: 5.195e-01 +/- 1.038e-01, Diff sim: 6.082e-03 +/- 2.616e-02, 
000067 Errors: L1: 1.224e-02, L2: 3.928e-03, BCE: 2.200e-02, Same sim: 5.104e-01 +/- 9.490e-02, Diff sim: 6.197e-03 +/- 2.814e-02, 
000068 Errors: L1: 1.174e-02, L2: 3.588e-03, BCE: 2.084e-02, Same sim: 5.305e-01 +/- 8.817e-02, Diff sim: 5.943e-03 +/- 2.663e-02, 
000069 Errors: L1: 1.191e-02, L2: 3.718e-03, BCE: 2.135e-02, Same sim: 5.235e-01 +/- 1.048e-01, Diff sim: 6.032e-03 +/- 2.674e-02, 
000070 Errors: L1: 1.205e-02, L2: 3.804e-03, BCE: 2.176e-02, Same sim: 5.180e-01 +/- 1.067e-01, Diff sim: 6.102e-03 +/- 2.700e-02, 
000071 Errors: L1: 1.195e-02, L2: 3.714e-03, BCE: 2.136e-02, Same sim: 5.222e-01 +/- 9.627e-02, Diff sim: 6.049e-03 +/- 2.677e-02, 
000072 Errors: L1: 1.143e-02, L2: 3.377e-03, BCE: 2.003e-02, Same sim: 5.428e-01 +/- 7.882e-02, Diff sim: 5.788e-03 +/- 2.572e-02, 
000073 Errors: L1: 1.147e-02, L2: 3.422e-03, BCE: 2.019e-02, Same sim: 5.411e-01 +/- 8.393e-02, Diff sim: 5.810e-03 +/- 2.601e-02, 
000074 Errors: L1: 1.212e-02, L2: 3.848e-03, BCE: 2.193e-02, Same sim: 5.151e-01 +/- 1.095e-01, Diff sim: 6.138e-03 +/- 2.703e-02, 
000075 Errors: L1: 1.196e-02, L2: 3.787e-03, BCE: 2.154e-02, Same sim: 5.216e-01 +/- 1.061e-01, Diff sim: 6.056e-03 +/- 2.754e-02, 
000076 Errors: L1: 1.788e-02, L2: 8.868e-03, BCE: 1.295e-01, Same sim: 2.848e-01 +/- 2.647e-01, Diff sim: 9.053e-03 +/- 3.921e-02, 
000077 Errors: L1: 1.124e-02, L2: 3.283e-03, BCE: 1.970e-02, Same sim: 5.504e-01 +/- 8.482e-02, Diff sim: 5.691e-03 +/- 2.535e-02, 
